WigleWifi-1.4,appRelease=2.26,model=Nexus 5,release=6.0.1,device=hammerhead,display=M4B30Z,board=hammerhead,brand=google
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-11-07 16:40:25,11,-90,32.10580937,35.2101997,688,4,WIFI
08:97:58:33:88:de,MiFi_24873125,[WPA-PSK-CCMP][WPS][ESS],2017-11-07 16:40:58,1,-87,32.10560869,35.20955798,682,3,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-07 16:40:58,13,-90,32.10560869,35.20955798,682,3,WIFI
42501_7211_3084801,012 Mobile,UNKNOWN;il,2017-11-07 16:40:58,0,-113,32.10560869,35.20955798,682,3,GSM
42501_7211_3084804,012 Mobile,UNKNOWN;il,2017-11-07 16:41:25,0,-113,32.10490802,35.20855794,682,6,GSM
24:1f:a0:1d:48:fb,HUAWEI_Grace_A9A9,[WPA2-PSK-CCMP][ESS],2017-11-07 16:41:35,6,-92,32.10486432,35.20848134,681,5,WIFI
ec:8c:a2:09:da:6c,Ariel_University,[ESS],2017-11-07 16:41:51,36,-90,32.10502349,35.20779478,676,3,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],2017-11-07 16:41:54,6,-87,32.10527139,35.20765344,674,3,WIFI
f0:b0:52:3e:da:1c,Ariel_University,[ESS],2017-11-07 16:41:57,58,-92,32.105511,35.20745502,672,3,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],2017-11-07 16:41:57,11,-88,32.105511,35.20745502,672,3,WIFI
f0:b0:52:3e:d0:38,Ariel_University,[ESS],2017-11-07 16:41:57,11,-93,32.105511,35.20745502,672,3,WIFI
42501_7211_3084804,012 Mobile,UNKNOWN;il,2017-11-07 16:41:57,0,-113,32.105511,35.20745502,672,3,GSM
f0:b0:52:3e:d3:7c,Ariel_University,[ESS],2017-11-07 16:42:00,36,-85,32.10572271,35.20721414,670,3,WIFI
f0:b0:52:3e:c7:bc,Ariel_University,[ESS],2017-11-07 16:42:00,44,-89,32.10572271,35.20721414,670,3,WIFI
f0:b0:52:3e:d6:fc,Ariel_University,[ESS],2017-11-07 16:42:00,44,-90,32.10572271,35.20721414,670,3,WIFI
f0:b0:52:3e:d6:fc,Ariel_University,[ESS],2017-11-07 16:42:03,44,-80,32.1059284,35.20691146,668,4,WIFI
f0:b0:52:be:c7:b7,,[WPA2-PSK-CCMP][ESS],2017-11-07 16:42:03,44,-89,32.1059284,35.20691146,668,4,WIFI
f0:b0:52:3e:c8:0c,Ariel_University,[ESS],2017-11-07 16:42:03,44,-91,32.1059284,35.20691146,668,4,WIFI
f0:b0:52:3e:c8:1c,Ariel_University,[ESS],2017-11-07 16:42:03,48,-91,32.1059284,35.20691146,668,4,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],2017-11-07 16:42:06,6,-91,32.10607836,35.20655383,666,6,WIFI
f0:b0:52:3e:d9:bc,Ariel_University,[ESS],2017-11-07 16:42:06,36,-91,32.10607836,35.20655383,666,6,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],2017-11-07 16:42:06,11,-93,32.10607836,35.20655383,666,6,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],2017-11-07 16:42:09,6,-91,32.10615268,35.2063026,665,8,WIFI
f0:3e:90:04:d2:a8,Ariel_University,[ESS],2017-11-07 16:42:09,6,-93,32.10615268,35.2063026,665,8,WIFI
42501_7211_3084804,012 Mobile,UNKNOWN;il,2017-11-07 16:42:09,0,-113,32.10615268,35.2063026,665,8,GSM
14:ae:db:51:17:fd,momo,[WPA2-PSK-CCMP][ESS],2017-11-07 16:42:12,6,-88,32.10617371,35.20623297,666,8,WIFI
24:c9:a1:36:55:78,Ariel_University,[ESS],2017-11-07 16:42:12,11,-89,32.10617371,35.20623297,666,8,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],2017-11-07 16:42:12,1,-91,32.10617371,35.20623297,666,8,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2017-11-07 16:42:15,11,-90,32.1061721,35.2061957,666,5,WIFI
24:c9:a1:36:55:78,Ariel_University,[ESS],2017-11-07 16:42:20,11,-77,32.1061756,35.20612336,666,6,WIFI
c0:ac:54:f5:b3:45,HOTBOX-CFC8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:42:20,6,-88,32.1061756,35.20612336,666,6,WIFI
1c:b9:c4:08:6f:7c,Ariel_University,[ESS],2017-11-07 16:42:20,36,-82,32.1061756,35.20612336,666,6,WIFI
f0:3e:90:05:cc:5c,Ariel_University,[ESS],2017-11-07 16:42:20,44,-85,32.1061756,35.20612336,666,6,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-11-07 16:42:20,6,-92,32.1061756,35.20612336,666,6,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],2017-11-07 16:42:25,6,-83,32.10618075,35.20602829,667,4,WIFI
f0:3e:90:05:12:88,Ariel_University,[ESS],2017-11-07 16:42:41,6,-93,32.10620936,35.2056022,662,4,WIFI
f0:3e:90:04:f6:6c,Ariel_University,[ESS],2017-11-07 16:42:48,44,-93,32.1062224,35.20545137,663,3,WIFI
c4:12:f5:80:d4:b8,dudu,[WPA2-PSK-CCMP][ESS],2017-11-07 16:42:51,60,-90,32.10623173,35.20533147,662,3,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2017-11-07 16:42:51,1,-90,32.10623173,35.20533147,662,3,WIFI
94:f6:65:b5:22:bc,,[WPA2-EAP-CCMP][ESS],2017-11-07 16:42:54,36,-88,32.1062376,35.20521365,663,3,WIFI
94:f6:65:35:22:bc,,[WPA2-PSK-CCMP][ESS],2017-11-07 16:42:54,36,-90,32.1062376,35.20521365,663,3,WIFI
14:ae:db:59:e4:fd,eli,[WPA2-PSK-CCMP][ESS],2017-11-07 16:42:54,11,-88,32.1062376,35.20521365,663,3,WIFI
94:f6:65:75:22:bc,HAPOALIM,[ESS],2017-11-07 16:42:54,36,-89,32.1062376,35.20521365,663,3,WIFI
8c:0c:90:2e:e2:48,Ariel_University,[ESS],2017-11-07 16:42:54,1,-91,32.1062376,35.20521365,663,3,WIFI
42501_7211_3084804,012 Mobile,UNKNOWN;il,2017-11-07 16:42:54,0,-113,32.1062376,35.20521365,663,3,GSM
14:ae:db:59:e4:fd,eli,[WPA2-PSK-CCMP][ESS],2017-11-07 16:42:57,11,-83,32.10624297,35.20510896,664,3,WIFI
c4:12:f5:80:d4:b9,dudu,[WPA2-PSK-CCMP][ESS],2017-11-07 16:42:57,1,-89,32.10624297,35.20510896,664,3,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],2017-11-07 16:43:00,6,-91,32.10626171,35.20494515,665,3,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],2017-11-07 16:43:03,11,-83,32.1062616,35.20477408,663,3,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],2017-11-07 16:43:17,13,-92,32.10624695,35.20365446,664,3,WIFI
02:02:f5:c5:32:ee,RelTele,[WEP][IBSS],2017-11-07 16:43:17,1,-90,32.10624695,35.20365446,664,3,WIFI
42501_7211_3084804,012 Mobile,UNKNOWN;il,2017-11-07 16:43:17,0,-113,32.10624695,35.20365446,664,3,GSM
14:ae:db:32:f1:ba,GGG,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:26,5,-85,32.10707873,35.18915098,589,3,WIFI
10:be:f5:3d:2c:5c,sofia15,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:26,3,-91,32.10707873,35.18915098,589,3,WIFI
72:be:f5:3d:2c:5d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:26,3,-92,32.10707873,35.18915098,589,3,WIFI
14:ae:db:a3:8f:15,EITAN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:46:26,11,-92,32.10707873,35.18915098,589,3,WIFI
42501_7213_5475842,012 Mobile,UNKNOWN;il,2017-11-07 16:46:26,0,-113,32.10707873,35.18915098,589,3,GSM
b4:ee:b4:86:c6:db,Petros Ch,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:46:29,1,-92,32.1070787,35.18915098,589,3,WIFI
b0:41:1d:26:d5:c9,AEH-W4A1-b0411d26d5c9,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:29,7,-92,32.1070787,35.18915098,589,3,WIFI
14:ae:db:37:82:35,039367983,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:32,6,-92,32.10707867,35.18915095,589,3,WIFI
e0:46:9a:6b:bf:92,marina71,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:46:32,11,-94,32.10707867,35.18915095,589,3,WIFI
14:ae:db:32:f1:bd,bz17641540_5,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:35,48,-90,32.1070786,35.18915089,589,3,WIFI
b4:ee:b4:86:c6:db,Petros Ch,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:46:38,1,-81,32.10699772,35.18915228,589,3,WIFI
c0:ac:54:f7:40:e9,HOTBOX-596C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:46:38,1,-86,32.10699772,35.18915228,589,3,WIFI
c0:4a:00:eb:0f:4a,home123,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:46:38,12,-91,32.10699772,35.18915228,589,3,WIFI
00:0e:f4:c1:3b:49,DINA,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:38,6,-91,32.10699772,35.18915228,589,3,WIFI
e4:6f:13:71:fd:62,danis76,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:38,1,-92,32.10699772,35.18915228,589,3,WIFI
14:ae:db:a3:8f:15,EITAN,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:46:41,11,-85,32.10682653,35.18915665,588,5,WIFI
e4:6f:13:71:fd:62,danis76,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:41,1,-78,32.10682653,35.18915665,588,5,WIFI
14:ae:db:b2:ca:ad,kalpin,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:41,11,-85,32.10682653,35.18915665,588,5,WIFI
06:ae:db:b2:ca:ad,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:41,11,-85,32.10682653,35.18915665,588,5,WIFI
14:ae:db:4c:e1:95,klara,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:41,11,-87,32.10682653,35.18915665,588,5,WIFI
06:ae:db:b4:68:05,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:44,11,-86,32.10664129,35.18924732,587,5,WIFI
14:ae:db:b4:68:05,avlabar,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:46:44,11,-88,32.10664129,35.18924732,587,5,WIFI
4c:60:de:27:5d:04,GankinNew,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:46:44,11,-89,32.10664129,35.18924732,587,5,WIFI
14:ae:db:b3:ec:85,bz636086,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:44,6,-89,32.10664129,35.18924732,587,5,WIFI
c4:12:f5:fd:1a:1a,michael,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:44,10,-91,32.10664129,35.18924732,587,5,WIFI
72:12:f5:fd:1a:1b,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:44,10,-92,32.10664129,35.18924732,587,5,WIFI
c4:04:15:60:55:5a,Liya2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:46:47,11,-84,32.10647111,35.18932163,590,3,WIFI
50:c7:bf:8a:76:8f,HOME,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:46:47,44,-91,32.10647111,35.18932163,590,3,WIFI
50:c7:bf:8a:76:8d,HOME,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:46:47,11,-86,32.10647111,35.18932163,590,3,WIFI
ca:02:10:bb:d9:d7,DIRECT-AP[TV][LG]50LB5820-TB,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:46:47,1,-88,32.10647111,35.18932163,590,3,WIFI
00:12:2a:e1:38:cc,Dimax_5g,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:47,48,-92,32.10647111,35.18932163,590,3,WIFI
00:12:2a:e1:38:c8,Dimax_2.4G,[WPA-PSK-CCMP][ESS],2017-11-07 16:46:47,2,-89,32.10647111,35.18932163,590,3,WIFI
06:ae:db:4c:e1:95,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:47,11,-89,32.10647111,35.18932163,590,3,WIFI
14:ae:db:3f:34:52,annas,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:47,5,-93,32.10647111,35.18932163,590,3,WIFI
62:04:15:60:55:5b,Bezeq Free,[ESS],2017-11-07 16:46:47,11,-82,32.10647111,35.18932163,590,3,WIFI
c4:04:15:60:55:5b,Liya5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:46:50,44,-85,32.10627832,35.18943656,589,3,WIFI
90:8d:78:55:4a:78,Babush_5,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:50,48,-91,32.10627832,35.18943656,589,3,WIFI
42501_7213_5475842,012 Mobile,UNKNOWN;il,2017-11-07 16:46:53,0,-113,32.10604695,35.18956373,587,3,GSM
14:ae:db:cf:53:6d,Rubi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:46:56,6,-91,32.105772,35.18964,585,4,WIFI
74:da:39:69:d3:0d,Rubi,[WPA2-PSK-CCMP][ESS],2017-11-07 16:46:56,6,-91,32.105772,35.18964,585,4,WIFI
14:ae:db:ce:98:9d,BEZEQINT-9899,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:46:56,11,-91,32.105772,35.18964,585,4,WIFI
10:be:f5:3d:6d:0c,Lion,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:02,9,-87,32.10522642,35.18947222,585,3,WIFI
62:be:f5:3d:6d:0d,Bezeq Free,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:02,9,-87,32.10522642,35.18947222,585,3,WIFI
7c:03:4c:ba:dc:98,Gladkov,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:47:02,11,-92,32.10522642,35.18947222,585,3,WIFI
14:ae:db:b1:8a:fd,olegdardyk,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:02,6,-95,32.10522642,35.18947222,585,3,WIFI
a0:4f:d4:2c:5a:e2,rozo_5,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:05,52,-80,32.10501624,35.18924579,586,3,WIFI
a0:4f:d4:2c:5a:e1,rozo_2.4,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:05,1,-82,32.10501624,35.18924579,586,3,WIFI
14:ae:db:a4:c1:32,Irina_dom,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:05,11,-91,32.10501624,35.18924579,586,3,WIFI
14:ae:db:53:bd:6d,Monika,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:05,6,-92,32.10501624,35.18924579,586,3,WIFI
42501_7213_5475842,012 Mobile,UNKNOWN;il,2017-11-07 16:47:05,0,-113,32.10501624,35.18924579,586,3,GSM
14:ae:db:b1:8a:fd,olegdardyk,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:08,6,-85,32.10489358,35.18896211,589,3,WIFI
14:ae:db:4f:aa:65,BEZEQINT-AA61,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:47:08,11,-78,32.10489358,35.18896211,589,3,WIFI
86:25:19:02:7d:0d,DIRECT-9YM2070 Series,[WPA2-PSK-CCMP][WPS-AUTH][ESS],2017-11-07 16:47:08,11,-82,32.10489358,35.18896211,589,3,WIFI
00:12:2a:e2:03:3c,SmartBox5G,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:08,40,-88,32.10489358,35.18896211,589,3,WIFI
ac:f1:df:9e:49:81,323419853,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:08,11,-85,32.10489358,35.18896211,589,3,WIFI
c0:ac:54:f8:72:09,Koriat1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:47:08,13,-85,32.10489358,35.18896211,589,3,WIFI
00:12:2a:e2:03:38,SmartBox-0330,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:47:08,7,-86,32.10489358,35.18896211,589,3,WIFI
a0:ab:1b:61:fc:0e,ilia,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:08,9,-91,32.10489358,35.18896211,589,3,WIFI
64:66:b3:d8:bf:5c,Butterfly,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:47:08,13,-91,32.10489358,35.18896211,589,3,WIFI
14:ae:db:b4:4c:4d,avigail,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:08,11,-91,32.10489358,35.18896211,589,3,WIFI
d0:0f:6d:f1:05:c3,vladimir,[WPA-PSK-CCMP+TKIP][ESS],2017-11-07 16:47:11,7,-89,32.10481614,35.18877444,592,5,WIFI
14:ae:db:b1:65:2d,k3833412,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:11,11,-91,32.10481614,35.18877444,592,5,WIFI
74:da:38:cc:dc:eb,,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 16:47:11,2,-92,32.10481614,35.18877444,592,5,WIFI
d8:fe:e3:04:7f:19,Murasakibara,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:14,11,-83,32.10484597,35.18858294,591,5,WIFI
b0:41:1d:28:3d:2f,AEH-W4A1-b0411d283d2f,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:14,6,-90,32.10484597,35.18858294,591,5,WIFI
14:ae:db:cb:7a:85,BEZEQINT-7A81,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:47:14,11,-92,32.10484597,35.18858294,591,5,WIFI
6a:fe:e3:04:7f:1a,Bezeq Free 047F18,[ESS],2017-11-07 16:47:14,11,-83,32.10484597,35.18858294,591,5,WIFI
14:ae:db:be:21:f5,Yrakiller_5,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:17,48,-87,32.1049577,35.18833147,591,4,WIFI
14:ae:db:be:21:f2,Yrakiller,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:17,9,-84,32.1049577,35.18833147,591,4,WIFI
14:af:db:be:21:f2,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:17,9,-84,32.1049577,35.18833147,591,4,WIFI
c4:12:f5:fb:b9:5e,Emma,[WPA-PSK-CCMP][ESS],2017-11-07 16:47:17,4,-89,32.1049577,35.18833147,591,4,WIFI
14:ae:db:57:ff:ed,MorYarden,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:17,6,-90,32.1049577,35.18833147,591,4,WIFI
84:a1:d1:0f:18:15,HOTBOX-2D79,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:47:17,1,-91,32.1049577,35.18833147,591,4,WIFI
f4:f2:6d:96:81:b8,TLVSpot.com,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:47:20,11,-91,32.10505061,35.18800618,592,3,WIFI
6c:72:20:40:ba:c0,Talya,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:47:20,6,-91,32.10505061,35.18800618,592,3,WIFI
42501_7213_5475842,012 Mobile,UNKNOWN;il,2017-11-07 16:47:20,0,-113,32.10505061,35.18800618,592,3,GSM
14:d6:4d:f4:53:9e,home,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:23,6,-92,32.1050894,35.1877416,591,3,WIFI
00:02:6f:b8:c4:1a,,[ESS],2017-11-07 16:47:23,11,-93,32.1050894,35.1877416,591,3,WIFI
14:ae:db:31:3c:8d,Virus2.4_5,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:26,48,-90,32.10509362,35.1876108,593,3,WIFI
14:ae:db:31:3c:8a,Virus2.4,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:26,2,-92,32.10509362,35.1876108,593,3,WIFI
14:af:db:31:3c:8a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:26,2,-93,32.10509362,35.1876108,593,3,WIFI
42501_7213_5319681,012 Mobile,UNKNOWN;il,2017-11-07 16:47:32,0,-113,32.1049167,35.18744624,594,3,GSM
14:ae:db:31:3c:8a,Virus2.4,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:35,2,-87,32.10472676,35.18731053,595,3,WIFI
14:af:db:31:3c:8a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:35,2,-87,32.10472676,35.18731053,595,3,WIFI
20:02:af:9b:18:3a,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:35,6,-90,32.10472676,35.18731053,595,3,WIFI
c8:be:19:11:b2:25,Bezeq-N_11b224,[ESS],2017-11-07 16:47:35,6,-92,32.10472676,35.18731053,595,3,WIFI
c4:12:f5:f6:3f:f6,Yuri,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:38,11,-85,32.10457269,35.18712005,593,4,WIFI
14:ae:db:b1:37:15,LEVY,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:38,11,-93,32.10457269,35.18712005,593,4,WIFI
42501_7213_5475841,012 Mobile,UNKNOWN;il,2017-11-07 16:47:38,0,-113,32.10457269,35.18712005,593,4,GSM
14:ae:db:4d:d9:35,Kelman,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:41,1,-87,32.10449167,35.18686777,595,8,WIFI
fc:b4:e6:d2:7d:e5,lilya,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:47:41,11,-87,32.10449167,35.18686777,595,8,WIFI
34:08:04:04:80:9f,simchi,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:41,6,-90,32.10449167,35.18686777,595,8,WIFI
14:ae:db:31:5a:7d,Yuval_2,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:47,48,-91,32.10444663,35.18638045,596,3,WIFI
14:ae:db:31:5a:7a,Yuval_1,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:47,11,-93,32.10444663,35.18638045,596,3,WIFI
10:be:f5:36:45:0e,Spartak,[WPA2-PSK-CCMP][ESS],2017-11-07 16:47:50,7,-85,32.10443466,35.18630883,598,4,WIFI
14:ae:db:31:5a:7a,Yuval_1,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:04,11,-88,32.10447064,35.18630613,604,3,WIFI
b4:ee:b4:fe:21:fc,Leshii,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:48:10,7,-92,32.10447072,35.18630589,604,3,WIFI
04:a1:51:c9:17:ec,nisim1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:48:16,11,-92,32.10447107,35.18630585,604,3,WIFI
ac:f1:df:9d:09:79,Yunjeck,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:19,11,-90,32.10448014,35.18630487,604,3,WIFI
a0:4f:d4:3d:0b:41,sofer,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:28,1,-92,32.10449743,35.186065,604,4,WIFI
42501_7213_5475841,012 Mobile,UNKNOWN;il,2017-11-07 16:48:28,0,-113,32.10449743,35.186065,604,4,GSM
c4:04:15:48:c5:5a,haba_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:48:31,6,-89,32.10449418,35.18580959,603,4,WIFI
62:04:15:48:c5:5b,Bezeq Free G000B7,[ESS],2017-11-07 16:48:31,6,-88,32.10449418,35.18580959,603,4,WIFI
14:ae:db:55:89:cd,BEZEQINT-89C9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-07 16:48:34,11,-89,32.10450283,35.18550735,602,4,WIFI
84:34:97:ac:91:60,HP-Print-60-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:34,6,-90,32.10450283,35.18550735,602,4,WIFI
10:be:f5:36:45:0e,Spartak,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:37,7,-89,32.10446484,35.18522911,602,4,WIFI
14:ae:db:31:5a:7a,Yuval_1,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:37,11,-90,32.10446484,35.18522911,602,4,WIFI
b4:ee:b4:fe:21:fc,Leshii,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:48:37,7,-92,32.10446484,35.18522911,602,4,WIFI
14:ae:db:38:11:bd,yg,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:37,6,-86,32.10446484,35.18522911,602,4,WIFI
06:ae:db:38:11:bd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:37,6,-90,32.10446484,35.18522911,602,4,WIFI
42501_7213_5475841,012 Mobile,UNKNOWN;il,2017-11-07 16:48:40,0,-113,32.10441218,35.18501232,603,3,GSM
e0:ce:c3:3c:7a:eb,Veronika,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:48:43,6,-90,32.10439621,35.18489607,602,4,WIFI
7c:b7:33:be:54:bb,HOTBOX-54B5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:48:46,11,-85,32.10438884,35.18488261,603,3,WIFI
7c:b7:33:be:54:bb,HOTBOX-54B5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:48:50,11,-75,32.10438962,35.18487244,602,3,WIFI
74:da:38:b9:37:de,Ori_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-07 16:48:50,1,-84,32.10438962,35.18487244,602,3,WIFI
14:ae:db:45:f3:5d,22203475,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:50,1,-92,32.10438962,35.18487244,602,3,WIFI
18:1e:78:fc:fd:61,Veronika,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:48:50,6,-92,32.10438962,35.18487244,602,3,WIFI
c4:12:f5:08:34:30,Mars,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-07 16:48:53,3,-79,32.10439585,35.18486821,600,3,WIFI
06:ae:db:38:11:bd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-07 16:48:53,6,-82,32.10439585,35.18486821,600,3,WIFI
c4:04:15:0f:bb:c1,gsk5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-07 16:48:53,60,-91,32.10439585,35.18486821,600,3,WIFI
7c:b7:33:ea:ad:b5,HOTFiber1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-07 16:48:53,9,-91,32.10439585,35.18486821,600,3,WIFI
